asin,date,manufacturer,price,rank,average_rate,num_of_rate,review_url
B0178WLQVO,,Apple Computer,69000.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0178WLQVO&atag=kyoheikoga04-22&exp=2016-06-29T10%3A34%3A51Z&v=2&sig=sB1wKsO40H0SWTA5svnpHL32M1g5cKh4y1UHwczXikk%3D
B00JTRP4QU,,,69800.0,1239293.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00JTRP4QU&atag=kyoheikoga04-22&exp=2016-06-29T10%3A34%3A54Z&v=2&sig=5bwoCwF5Qvom2cyQsFjoxDWxvqhC%2F%2BaWxTTkf3uqo4g%3D
B0178WMNX4,,Garmin,70452.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0178WMNX4&atag=kyoheikoga04-22&exp=2016-06-29T10%3A34%3A57Z&v=2&sig=prAU4NFmEEAaOLa31wdTk759ruRHzOZqmBcLvj6lipI%3D
B0178WMK28,,Garmin,70661.0,2036436.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0178WMK28&atag=kyoheikoga04-22&exp=2016-06-29T10%3A35%3A00Z&v=2&sig=SRwHH2D8kWqdywPEFO3BYwAjYlY302kKMdWOlJTdedU%3D
B0178WMGIG,,Garmin,82913.0,1047102.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0178WMGIG&atag=kyoheikoga04-22&exp=2016-06-29T10%3A35%3A02Z&v=2&sig=btdVJUfgnCE6xsgYdlmCZuv4yJshd3CXiqPIG1Bs9lU%3D
B00ZRFU2QK,,Apple Watch 38mm Mサイズ MJ372J/A [ソフトピンクモダンバックル],92300.0,42328.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00ZRFU2QK&atag=kyoheikoga04-22&exp=2016-06-29T10%3A35%3A05Z&v=2&sig=LC%2Bn%2FXu4DjBINcbyu25t4Rj7DlJCYN9z6GIlRVbkRmo%3D
B016CKGUM8,,Motorola,103657.0,1220449.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B016CKGUM8&atag=kyoheikoga04-22&exp=2016-06-29T10%3A35%3A07Z&v=2&sig=X725ERE8PaEy%2FJETgQL46UjtwwtlERO2tFGmvrMhR7c%3D
B016CKGW4O,,Motorola,103657.0,957767.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B016CKGW4O&atag=kyoheikoga04-22&exp=2016-06-29T10%3A35%3A09Z&v=2&sig=M8LVgcBV0a67INuRx55%2Bbk5xUsLyRgGGwLBjWkwMdWI%3D
B0178WNTK0,,Garmin,121817.0,139397.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0178WNTK0&atag=kyoheikoga04-22&exp=2016-06-29T10%3A35%3A13Z&v=2&sig=1ZSAFPbm2R%2Bf%2F6Mi3gRsDRleafrVPFbRHVEUOcRDdzA%3D
B0136E8A08,,SPEED,777.0,283089.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0136E8A08&atag=kyoheikoga04-22&exp=2016-06-29T10%3A35%3A19Z&v=2&sig=42SAX5h6%2Fjp3k7JjkawLSUKPogepArd0zaKfJKOan8Q%3D
B015DNYFUE,,Shenzhen Wave,1999.0,27697.0,3.5,11,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B015DNYFUE&atag=kyoheikoga04-22&exp=2016-06-29T10%3A35%3A27Z&v=2&sig=6Mv8ZRULV0sZR1YnLn9PCD0eYkDqTNHHYmi4F37L2lU%3D
B01G3G07ZM,,Flylinktech,1990.0,240721.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01G3G07ZM&atag=kyoheikoga04-22&exp=2016-06-29T10%3A35%3A35Z&v=2&sig=99onQ%2BZlD952Be%2BumHsYrSsqitjKUc7G1ojzFWgMZXg%3D
B01CCLZBQC,,STK,1660.0,184037.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01CCLZBQC&atag=kyoheikoga04-22&exp=2016-06-29T10%3A35%3A37Z&v=2&sig=nXceYpRjwsRFR%2FCVXNpDkJIgI%2BiCRW3a4%2Fj3EomWaWs%3D
B01AXUFEHA,,深セン市の日株式会社生息地ネットワーク技術有限公司、,1985.0,23233.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01AXUFEHA&atag=kyoheikoga04-22&exp=2016-06-29T10%3A35%3A40Z&v=2&sig=x6B72c17Qd%2Bcs4EaMu2%2Bi67Whv5Qy26sNX1BFKTYpZ4%3D
B01ARIA6LW,,Mindkoo,1300.0,239271.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01ARIA6LW&atag=kyoheikoga04-22&exp=2016-06-29T10%3A35%3A42Z&v=2&sig=hb1uTHWVLOAes7oYVwC7mq93ieR4cDQaS5A%2BjUdmzBk%3D
B01EZFVNOW,,STK,1600.0,23528.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01EZFVNOW&atag=kyoheikoga04-22&exp=2016-06-29T10%3A35%3A44Z&v=2&sig=ir2ENHa8mt447bYaWMr9phNQEZjTNN42r5OTB7DmBHI%3D
B00YV9HUUE,,Generic,1800.0,922927.0,4.0,1,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00YV9HUUE&atag=kyoheikoga04-22&exp=2016-06-29T10%3A35%3A47Z&v=2&sig=JvxzX6iFdk2AclJj99jrnGdD8iOIb7bQDZSwztMDcE8%3D
B00JRNXQ3E,,Iwown,1500.0,,2.0,1,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00JRNXQ3E&atag=kyoheikoga04-22&exp=2016-06-29T10%3A35%3A51Z&v=2&sig=nxk87Scuow56agkz%2BjlDHlRPqzBsjK8Fp0XGCFmjiKs%3D
B0180FLJPQ,,ArmorSuit,2980.0,139054.0,4.3,4,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0180FLJPQ&atag=kyoheikoga04-22&exp=2016-06-29T10%3A35%3A57Z&v=2&sig=1lMUudZ0xoCeHpQj4RrzHXVmw5fACqW8fqYTCXVUPUk%3D
B00VWSM1RE,,Flylinktech,2100.0,146567.0,2.6,5,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00VWSM1RE&atag=kyoheikoga04-22&exp=2016-06-29T10%3A36%3A03Z&v=2&sig=rEyaaL8PYqAR6REEVnXHpUahNV2%2BQLx6Sl1UAz7iOxM%3D
B01AN6EL6O,,YAMAYTECH,2199.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01AN6EL6O&atag=kyoheikoga04-22&exp=2016-06-29T10%3A36%3A15Z&v=2&sig=iRtGO4wjju4eMmtB7OgKqZWKvAcpKxFbDFBkjlNoeXU%3D
B00NMAQ3O2,,T-mart日本,2980.0,200819.0,2.4,7,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00NMAQ3O2&atag=kyoheikoga04-22&exp=2016-06-29T10%3A36%3A18Z&v=2&sig=%2BvCf2NUJ29oSfGk6zvcx7ym0ezJK6jxB4sFFkv17KFc%3D
B01147WHI0,,Flylinktech,2200.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01147WHI0&atag=kyoheikoga04-22&exp=2016-06-29T10%3A36%3A23Z&v=2&sig=HTpdOFCxyXwE%2FcwpU27517bYRTybiNhOKgmt3BDEmMU%3D
B01HLSDPH8,,Heens,2998.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01HLSDPH8&atag=kyoheikoga04-22&exp=2016-06-29T10%3A36%3A26Z&v=2&sig=ulHntKJotWu%2FuhIGZs%2B4Ut4ATIQBIMBUCyrBHkqbgYY%3D
B01FHEGM50,,YAMAYTECH,2699.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01FHEGM50&atag=kyoheikoga04-22&exp=2016-06-29T10%3A36%3A28Z&v=2&sig=tppypazJsqCF9%2Bg4uO6SIERXwtDSwQkZfR3zqLHNFjc%3D
B00OUOACZK,,きみのため,3889.0,26758.0,2.8,5,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00OUOACZK&atag=kyoheikoga04-22&exp=2016-06-29T10%3A36%3A31Z&v=2&sig=avb4Nwa81Cyx9GcRQv8Kys7oWEOyhl4mf8KC1B4DB7k%3D
B01FRW21OI,,Eagle　Eye,3599.0,27426.0,3.5,2,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01FRW21OI&atag=kyoheikoga04-22&exp=2016-06-29T10%3A36%3A35Z&v=2&sig=0dAcaYeuYpBae3q3JkQt7fDHPR4onpNdaICHB6dPylo%3D
B01G1S4NFC,,LIULIU,3890.0,346997.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01G1S4NFC&atag=kyoheikoga04-22&exp=2016-06-29T10%3A36%3A48Z&v=2&sig=AhmYqFYPxpua85Onz4xFBVNmeWoE27OIpItvByieCXI%3D
B0192MAZFQ,,FCMADE,3980.0,676001.0,2.0,1,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0192MAZFQ&atag=kyoheikoga04-22&exp=2016-06-29T10%3A36%3A50Z&v=2&sig=uVpf5ZV2AO8OuFsaGTqZqOLD88AwZ%2FMRsgwoteImKsM%3D
B01HMGUQ80,,FLOVEME,3999.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01HMGUQ80&atag=kyoheikoga04-22&exp=2016-06-29T10%3A36%3A55Z&v=2&sig=5ny4TLSB3%2FSSURAUDq5GZ3tZBjdpkZgyT0smPx3IY6E%3D
B01HNLXIZW,,FLOVEME,3099.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01HNLXIZW&atag=kyoheikoga04-22&exp=2016-06-29T10%3A36%3A57Z&v=2&sig=sGTTPu7dYaXcbcUQ9j7hut6MbA5pU218sof4%2FwvU458%3D
B01H4Q1I62,,Shop-Riez,3980.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01H4Q1I62&atag=kyoheikoga04-22&exp=2016-06-29T10%3A37%3A00Z&v=2&sig=TS755%2FNF3EFPkmdwG9jDDBJ%2Fuk%2FJUXusThq1wz7RkL0%3D
B019IJ0V8E,,LoveBlue,4200.0,78908.0,4.5,4,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B019IJ0V8E&atag=kyoheikoga04-22&exp=2016-06-29T10%3A37%3A08Z&v=2&sig=sLvFbCYDU9f492bV8LNs1bhCQZYrzj1GsXjimrtGxxQ%3D
B00NYZG3FO,,Origin,4680.0,315911.0,2.5,4,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00NYZG3FO&atag=kyoheikoga04-22&exp=2016-06-29T10%3A37%3A13Z&v=2&sig=hXucMCx%2BdjW3zEteczYVuyPVa3DCghS0sYbWSiqFgws%3D
B01H4PAOV8,,Jisong Co; Ltd,4000.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01H4PAOV8&atag=kyoheikoga04-22&exp=2016-06-29T10%3A37%3A17Z&v=2&sig=HxR4O8qUNGAmcgLelTtRzg07O0ZBVHjZtjbRHEtkh3g%3D
B00PC63D8S,,Origin,6980.0,337545.0,3.0,1,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00PC63D8S&atag=kyoheikoga04-22&exp=2016-06-29T10%3A37%3A20Z&v=2&sig=CxhIe8exYRxrVfWY6jkkRjoSY%2B%2BJzBzc1T6mvKo3FDI%3D
B01CGM0TI2,,STK,8000.0,388235.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01CGM0TI2&atag=kyoheikoga04-22&exp=2016-06-29T10%3A37%3A24Z&v=2&sig=1Ad%2B8i2fWlR1KiIlyL2WMLmfekHIWJwbwUdXCHXvn60%3D
B01EH0YIBK,,Camecho,8500.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01EH0YIBK&atag=kyoheikoga04-22&exp=2016-06-29T10%3A37%3A31Z&v=2&sig=rj9M2urPKyRHZx7ix6cWdmZV3aSoQbxP3tKYWKZhCD4%3D
B00TATM794,,iradish,8900.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00TATM794&atag=kyoheikoga04-22&exp=2016-06-29T10%3A37%3A34Z&v=2&sig=09qJQu9%2BbsMR2I7qlbt0or6nJqokdAtNy3aFZewpPSc%3D
B01BG9JVP8,,株式会社フューチャーズ,9800.0,46579.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01BG9JVP8&atag=kyoheikoga04-22&exp=2016-06-29T10%3A37%3A37Z&v=2&sig=9pRywy4ToDPuRq2AkXYlo9PbPUz1bWgBpvPVMVAVyXU%3D
B00M5TRWD2,,Bellstone,9500.0,115857.0,2.5,6,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00M5TRWD2&atag=kyoheikoga04-22&exp=2016-06-29T10%3A37%3A40Z&v=2&sig=kXjIhfV7jqg6P0YgW4fEgrEbcjzok4qIzn851IJDd54%3D
B00V3LEYF2,,STK,,294932.0,3.8,4,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00V3LEYF2&atag=kyoheikoga04-22&exp=2016-06-29T10%3A37%3A44Z&v=2&sig=yT1B1WrVPbpZ9pf0RVfPvc%2BKp58TAqUqPggvWSwpxuM%3D
B00NKEQ4YE,,Indigi,10800.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00NKEQ4YE&atag=kyoheikoga04-22&exp=2016-06-29T10%3A37%3A50Z&v=2&sig=2WmHp0J0VvfeYp6X3PaGpR7%2FnX8AaQudTLIiBrjf5vs%3D
B01E6TMPMG,,Diggro,11040.0,63614.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01E6TMPMG&atag=kyoheikoga04-22&exp=2016-06-29T10%3A37%3A53Z&v=2&sig=CPgPJ9fBIn%2BYsNgDTjfy%2B%2B2rDnfUSQn9xEv%2FteVX8Bk%3D
B00NDUZLIU,,Indigi,11700.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00NDUZLIU&atag=kyoheikoga04-22&exp=2016-06-29T10%3A37%3A56Z&v=2&sig=UDicgygbq47K9njUOum%2BCWQH6NeLWo5yCcltzv1hCcA%3D
B00NDUZKMW,,Indigi,11700.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00NDUZKMW&atag=kyoheikoga04-22&exp=2016-06-29T10%3A37%3A58Z&v=2&sig=YqEIO5ciDPbwlUpIbyX%2BbJm3I9gV1gZlkl%2B0HshKw5o%3D
B00NDUZOTQ,,Indigi,11700.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00NDUZOTQ&atag=kyoheikoga04-22&exp=2016-06-29T10%3A38%3A00Z&v=2&sig=KN9qV25j6HMkzHlUsA7MvtTxP3d3XgQj%2BQOsBTCVMMQ%3D
B00Q5VBRZ0,,Indigi,11700.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00Q5VBRZ0&atag=kyoheikoga04-22&exp=2016-06-29T10%3A38%3A03Z&v=2&sig=XXxXc42baMaXuHnFhGn9ppyXBJB%2Bspy%2B3Zj42fcdcYg%3D
B015PYHNE6,,Sony,12980.0,138545.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B015PYHNE6&atag=kyoheikoga04-22&exp=2016-06-29T10%3A38%3A05Z&v=2&sig=OyktRsrfVue0P5eKT1u8CviE0yK3zUCMGIPfwY3nobs%3D
B00XOJ4Q40,,KATA,13790.0,717907.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00XOJ4Q40&atag=kyoheikoga04-22&exp=2016-06-29T10%3A38%3A08Z&v=2&sig=g%2FZGrvSrwCXsYRHeTFnsalIOgfaJmLVzdyhPh2NIKGI%3D
B01HHL8WKY,,Ordro,13980.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01HHL8WKY&atag=kyoheikoga04-22&exp=2016-06-29T10%3A38%3A10Z&v=2&sig=hWXok5ZSrz%2BE2vqpZzlzdQ67gnaSpQxxTQPI8VPdcUE%3D
B00Y2CYYQ8,,Pebble,14425.0,1245.0,4.5,59,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00Y2CYYQ8&atag=kyoheikoga04-22&exp=2016-06-29T10%3A38%3A12Z&v=2&sig=14r8N8Yoz%2FNiMOwee%2BwWb%2B7ZviSeRtjZUzRuJzC7RsE%3D
B00IYEM5O8,,,,115032.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00IYEM5O8&atag=kyoheikoga04-22&exp=2016-06-29T10%3A38%3A21Z&v=2&sig=jcd4KL7SKOK1HPAzC3yKUedKYcJxqCEEudthc5u9Mww%3D
B0156U8U1E,,STK,14600.0,991294.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0156U8U1E&atag=kyoheikoga04-22&exp=2016-06-29T10%3A38%3A24Z&v=2&sig=eK3hLmPgSKLJJuEkq0ko%2F1eaywGI%2BGYt%2FSY%2BcPx9RsU%3D
B0178WJKGC,,Moov,14081.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0178WJKGC&atag=kyoheikoga04-22&exp=2016-06-29T10%3A38%3A29Z&v=2&sig=7QIt7PU2W8RPb9pRRT2sQSG6f%2BUXLwS8ot6xiqbhpxw%3D
B014ETCHX0,,SWB02,14981.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B014ETCHX0&atag=kyoheikoga04-22&exp=2016-06-29T10%3A38%3A32Z&v=2&sig=IEJgELHPAC1jPadHankuvnfP0SHx4LZvzeUyiDfh21M%3D
B0169RUJRQ,,Sony,15500.0,8564.0,3.4,18,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0169RUJRQ&atag=kyoheikoga04-22&exp=2016-06-29T10%3A38%3A34Z&v=2&sig=JBKVJ4VraLyYr8qvL6MW0J2nRA68Z1WZb%2BdLfgyi2W0%3D
B00AGJZ0LY,2013-01-15,Sincere　Inc.,,215973.0,3.1,31,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00AGJZ0LY&atag=kyoheikoga04-22&exp=2016-06-29T10%3A38%3A39Z&v=2&sig=r8QH4im8mUGCxXGM2SGfjHHvUKEsuBLhwB%2BKf9rIlas%3D
B01EUKQPHW,,株式会社フューチャーズ,15800.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01EUKQPHW&atag=kyoheikoga04-22&exp=2016-06-29T10%3A38%3A44Z&v=2&sig=KHW5jq5Odh%2BhG6igbF9H908nqSDPRiyLzQMs25v9k3c%3D
B01EMZ4UOK,,EasyDy,16168.0,309680.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01EMZ4UOK&atag=kyoheikoga04-22&exp=2016-06-29T10%3A38%3A46Z&v=2&sig=Qdzvf%2BIamj6OKzzTiN32J3jI0yeTqW0qRxwtVXs%2B3dA%3D
B00IO9IHGS,,Martian Watches,17877.0,1414400.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00IO9IHGS&atag=kyoheikoga04-22&exp=2016-06-29T10%3A38%3A48Z&v=2&sig=VLtRq%2FT9ZR0kVYfcPnNUdEBVW3ExUDoaLN4fyBrw0e4%3D
B01CHZ9CJU,,ZGPAX,18304.0,289909.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01CHZ9CJU&atag=kyoheikoga04-22&exp=2016-06-29T10%3A38%3A51Z&v=2&sig=C91S%2Fll%2FTtWb6bvA4WE96z%2Ff6KNhk%2Bb7SrokxHAX%2FZ0%3D
B018ORDSC2,,HUAWEI,19000.0,67602.0,3.5,123,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B018ORDSC2&atag=kyoheikoga04-22&exp=2016-06-29T10%3A38%3A54Z&v=2&sig=oE0WsKCCQGt%2Bd33vwqip9KcqF9EtrtOTulKkC%2BrDTZk%3D
B00PI2LG2G,,Sincere　Inc.,22500.0,53143.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00PI2LG2G&atag=kyoheikoga04-22&exp=2016-06-29T10%3A39%3A03Z&v=2&sig=lMGJQ4CaNALQlN%2Bw9VYsdvYyY0bOuXImHt%2Fy%2F2uYOsM%3D
B00FQBFHOM,,Sony,22800.0,222222.0,3.8,5,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00FQBFHOM&atag=kyoheikoga04-22&exp=2016-06-29T10%3A39%3A06Z&v=2&sig=jQ3%2Fm3nY7NJdbY3fDQ8Vmmw%2F65DXQyc6NoqlBPjDIAI%3D
B017VXR2JU,,Zeblaze,23285.0,765171.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B017VXR2JU&atag=kyoheikoga04-22&exp=2016-06-29T10%3A39%3A11Z&v=2&sig=X5PRWQFYCp%2FCE%2B8TPAyElygyjjEp3YHdAMCjIj1EhAU%3D
B0178WREHE,,Asus,23600.0,906414.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0178WREHE&atag=kyoheikoga04-22&exp=2016-06-29T10%3A39%3A13Z&v=2&sig=WRlt%2BQZ6Sbnye8FNodVhyd3KkTXGmSTjLycWqjde%2BIM%3D
B00JMXXQ9S,,Samsung,23980.0,451364.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00JMXXQ9S&atag=kyoheikoga04-22&exp=2016-06-29T10%3A39%3A16Z&v=2&sig=r6zw0yhZnih8%2FYDvW3Giol2AJVaoCu2JK0JkqtUyoEU%3D
B01AHEDESS,,Motorola,27998.0,12479.0,3.8,34,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01AHEDESS&atag=kyoheikoga04-22&exp=2016-06-29T10%3A39%3A18Z&v=2&sig=2CHgmbj3zQX4IgsgGgfGOVOjqVo74%2BBSYMEeuShoiK0%3D
B00PI2LGNK,,Sincere　Inc.,27000.0,68540.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00PI2LGNK&atag=kyoheikoga04-22&exp=2016-06-29T10%3A39%3A23Z&v=2&sig=k%2FKSB%2BiDUm6oGUnrspi8lgMDennyx3y5nyoXeMXZH18%3D
B01CCOMJ14,,Zeblaze,28235.0,178595.0,4.0,2,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01CCOMJ14&atag=kyoheikoga04-22&exp=2016-06-29T10%3A39%3A25Z&v=2&sig=JrlzvzIbLKq73R1dhS%2Be54Wdk7kkKurAJxrXnGkMXio%3D
B00I7ULRTI,,Pebble,34800.0,49506.0,4.1,8,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00I7ULRTI&atag=kyoheikoga04-22&exp=2016-06-29T10%3A39%3A33Z&v=2&sig=IdYm1oi1XWy1srEp1I4t0hEwZLz%2Fy7vPIcIqYhpWJ7k%3D
B01FANBQ86,,echoice2017,44055.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01FANBQ86&atag=kyoheikoga04-22&exp=2016-06-29T10%3A39%3A43Z&v=2&sig=lno6n3BSdca1vi5PzL94u1b2BIsJzg14mBaq4f%2F%2BfdQ%3D
B00V5PSM1S,2015-04-16,Withings,50959.0,14178.0,3.4,33,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00V5PSM1S&atag=kyoheikoga04-22&exp=2016-06-29T10%3A39%3A47Z&v=2&sig=dsuA3XNdzP62vsFyD1DgciR1mqlxVe5mo6lPqoOA02Q%3D
